Peak Date,Track,With,Streams,Artist
20190222,Dip Raar,Diplo,"1,402,430",Bizzey
20190222,Dip Raar,Ramiks,"1,402,430",Bizzey
20180907,ASS,Idaly,"1,397,467",Bizzey
20180907,ASS,Mula B,"1,397,467",Bizzey
20190315,Money Monica,Hansie,"1,259,006",Bizzey
20190315,Money Monica,JoeyAK,"1,259,006",Bizzey
20161124,Bij Mij,Josylvio,"1,222,782",Bizzey
20190426,Stretch,Murda,"1,166,803",Bizzey
20190426,Stretch,Kraantje Pappie,"1,166,803",Bizzey
20190816,Laat Je Niet Gaan,Idaly,"1,070,865",Bizzey
20190607,Baila Mami,Josylvio,"1,035,325",Bizzey
20190607,Baila Mami,YOUNGBAEKANSIE,"1,035,325",Bizzey
20180216,Girl Girl,Sterre,"948,937",Bizzey
20180518,Aventura,,"924,146",Bizzey
20180216,Rock Ya Body,Josylvio,"650,263",Bizzey
20190628,Fast,Mula B,"640,654",Bizzey
20190628,Fast,LouiVos,"640,654",Bizzey
20180216,Doe Het Voor,,"624,809",Bizzey
20180216,PumPumPum,Josylvio,"622,010",Bizzey
20180216,PumPumPum,Yung Felix,"622,010",Bizzey
20180216,Net Als Toen,Jonna Fraser,"592,674",Bizzey
20190125,FUEGO,Rockywhereyoubeen,"535,390",Bizzey
20190125,FUEGO,Kraantje Pappie,"535,390",Bizzey
20180216,Dom Doen,Broertje,"483,349",Bizzey
20180216,Dom Doen,D-Double,"483,349",Bizzey
20191115,Wij Rulen De Nacht,Ashafar,"479,717",Bizzey
20191115,Wij Rulen De Nacht,Ramiks,"479,717",Bizzey
20180706,Zij Wilt Meer,LouiVos,"471,839",Bizzey
20180928,Pang Pang,Kraantje Pappie,"449,469",Bizzey
20180216,Ding Ding Ding,Jozo,"404,948",Bizzey
20180216,Ding Ding Ding,YOUNGBAEKANSIE,"404,948",Bizzey
20180216,Rakata,Mr. Polska,"400,102",Bizzey
20180216,Rakata,DJEZJA,"400,102",Bizzey
20180216,Millie’s,Chivv,"390,953",Bizzey
20190607,Linkerbaan,3robi,"298,713",Bizzey
20170811,Zwaai,BangBros,"267,183",Bizzey
20170811,Zwaai,Hef,"267,183",Bizzey
20170811,Zwaai,Murda,"267,183",Bizzey
20190607,Seh Mami,Poke,"261,281",Bizzey
20190607,Seh Mami,Tony Tony,"261,281",Bizzey
20200110,Ella,Sky Rompiendo,"257,167",Bizzey
20180216,Gunman,,"242,590",Bizzey
20190607,Hart,Kevin,"239,245",Bizzey
20180216,Jij Weet Waarom,Jayh,"238,598",Bizzey
20181207,De Duivel,Jiri11,"231,798",Bizzey
20181207,De Duivel,Jonna Fraser,"231,798",Bizzey
20180216,Like It Like That,Dopebwoy,"230,982",Bizzey
20190607,Op De Vlucht,,"219,699",Bizzey
20180713,Pepepe,Mr. Polska,"213,291",Bizzey
20180517,Snelle Planga - Remix,Donnie,"199,420",Bizzey
20180517,Snelle Planga - Remix,Bokoesam,"199,420",Bizzey
20180517,Snelle Planga - Remix,Lange Frans,"199,420",Bizzey
20180517,Snelle Planga - Remix,Joost,"199,420",Bizzey
20180517,Snelle Planga - Remix,Joel Beukers,"199,420",Bizzey
20180517,Snelle Planga - Remix,Leipe Dennis,"199,420",Bizzey
20190712,Hoe Jij Danst,Broertje,"198,208",Bizzey
20190607,Voel Dat Je Leeft,Jonna Fraser,"195,240",Bizzey
20190607,Voel Dat Je Leeft,Jayh,"195,240",Bizzey
20171201,Breek Het Op,Yung Felix,"190,334",Bizzey
20171201,Breek Het Op,Kraantje Pappie,"190,334",Bizzey
20171201,Breek Het Op,Bokoesam,"190,334",Bizzey
20190607,Tido,Yung Nnelg,"171,610",Bizzey
20180216,Girl You Know,,"151,140",Bizzey
20170825,Vrij Zijn,BKO,"122,165",Bizzey
20170825,Vrij Zijn,Jairzinho,"122,165",Bizzey
20190607,Nat,Tellem,"80,518",Bizzey
20190607,Nat,Poke,"80,518",Bizzey
20190607,Bust It Down,Sjaak,"78,374",Bizzey
20171201,Stupid Ratchet,Yung Felix,"47,963",Bizzey
20171201,Stupid Ratchet,Kraantje Pappie,"47,963",Bizzey
20171201,Stupid Ratchet,Adje,"47,963",Bizzey
20190607,Backa,Caza,"42,196",Bizzey
20190607,Crazy,,"41,607",Bizzey
20190607,Koud,SXTEEN,"40,618",Bizzey
20190607,Lolita,Moonkey,"38,198",Bizzey
20180216,November - A Cappella,Prince Ehis,"33,242",Bizzey
20190614,Allemaal Mensen,,"31,245",Bizzey
20190920,Lalala,Y2K,"445,514,893",bbno$
20191114,shining on my ex,Yung Gravy,"511,189",bbno$
20191113,on god,Lewis Grant,"130,260",bbno$
20191209,Bandit,Juice WRLD,"210,315,589",YoungBoy Never Broke Again
20180427,Outside Today,,"55,144,609",YoungBoy Never Broke Again
20191101,Make No Sense,,"53,930,154",YoungBoy Never Broke Again
20190524,Slime Belief,,"35,124,161",YoungBoy Never Broke Again
20191011,Self Control,,"29,638,460",YoungBoy Never Broke Again
20191102,Hot Now,,"12,434,371",YoungBoy Never Broke Again
20170929,Beast Mode,A Boogie Wit da Hoodie,"8,545,250",YoungBoy Never Broke Again
20170929,Beast Mode,PnB Rock,"8,545,250",YoungBoy Never Broke Again
20180309,NBAYOUNGBOAT,Lil Yachty,"6,130,180",YoungBoy Never Broke Again
20171110,No Smoke,,"5,929,695",YoungBoy Never Broke Again
20191011,Carter Son,,"3,667,661",YoungBoy Never Broke Again
20191122,Hate Me,Trippie Redd,"3,497,619",YoungBoy Never Broke Again
20181109,Elevate & Motivate,Trippie Redd,"2,260,265",YoungBoy Never Broke Again
20181109,Elevate & Motivate,Nel-Denarro,"2,260,265",YoungBoy Never Broke Again
20180824,Head On,Kevin Gates,"2,178,511",YoungBoy Never Broke Again
20181207,Cold Shoulder,Gucci Mane,"1,940,894",YoungBoy Never Broke Again
20191011,Lonely Child,,"1,708,193",YoungBoy Never Broke Again
20180915,I Am Who They Say I Am,Kevin Gates,"1,652,785",YoungBoy Never Broke Again
20180915,I Am Who They Say I Am,Quando Rondo,"1,652,785",YoungBoy Never Broke Again
20191011,Slime Mentality,,"1,624,018",YoungBoy Never Broke Again
20180427,Diamond Teeth Samurai,,"1,584,439",YoungBoy Never Broke Again
20190913,Richer Than Errybody,Gucci Mane,"1,573,323",YoungBoy Never Broke Again
20190913,Richer Than Errybody,DaBaby,"1,573,323",YoungBoy Never Broke Again
20191011,In Control,,"1,552,372",YoungBoy Never Broke Again
20191011,Rich As Hell,,"1,513,364",YoungBoy Never Broke Again
20191011,Time I'm On,,"513,832",YoungBoy Never Broke Again
20180803,666,YG,"505,942",YoungBoy Never Broke Again
20181004,Murda,Trippie Redd,"463,071",YoungBoy Never Broke Again
20200117,Money Talk,Rich The Kid,"451,796",YoungBoy Never Broke Again
20191011,Seeming Like It,,"252,734",YoungBoy Never Broke Again
20191011,Ranada,,"236,592",YoungBoy Never Broke Again
20180427,Overdose,,"221,704",YoungBoy Never Broke Again
20190517,EARFQUAKE,,"219,069,553","Tyler, The Creator"
20190517,I THINK,,"28,149,266","Tyler, The Creator"
20170721,Who Dat Boy,A$AP Rocky,"20,017,917","Tyler, The Creator"
20190517,RUNNING OUT OF TIME,,"19,125,715","Tyler, The Creator"
20190517,NEW MAGIC WAND,,"16,480,580","Tyler, The Creator"
20190517,A BOY IS A GUN,,"14,119,522","Tyler, The Creator"
20190517,IGOR'S THEME,,"13,702,692","Tyler, The Creator"
20170721,911 / Mr. Lonely,Frank Ocean,"13,414,624","Tyler, The Creator"
20170721,911 / Mr. Lonely,Steve Lacy,"13,414,624","Tyler, The Creator"
20190517,WHAT'S GOOD,,"11,587,794","Tyler, The Creator"
20190517,PUPPET,,"10,656,684","Tyler, The Creator"
20190517,"GONE, GONE / THANK YOU",,"10,426,542","Tyler, The Creator"
20170721,See You Again,Kali Uchis,"9,306,060","Tyler, The Creator"
20180330,OKRA,,"8,698,030","Tyler, The Creator"
20190517,ARE WE STILL FRIENDS?,,"8,213,354","Tyler, The Creator"
20190517,I DON'T LOVE YOU ANYMORE,,"8,060,527","Tyler, The Creator"
20170721,Boredom,Rex Orange County,"4,556,735","Tyler, The Creator"
20170721,Boredom,Anna Of The North,"4,556,735","Tyler, The Creator"
20161108,Telephone Calls,A$AP Mob,"3,531,925","Tyler, The Creator"
20161108,Telephone Calls,A$AP Rocky,"3,531,925","Tyler, The Creator"
20161108,Telephone Calls,Playboi Carti,"3,531,925","Tyler, The Creator"
20161108,Telephone Calls,Yung Gleesh,"3,531,925","Tyler, The Creator"
20170414,Biking,Frank Ocean,"2,836,498","Tyler, The Creator"
20170414,Biking,JAY Z,"2,836,498","Tyler, The Creator"
20170721,I Ain't Got Time!,,"2,638,794","Tyler, The Creator"
20170721,Where This Flower Blooms,Frank Ocean,"2,401,933","Tyler, The Creator"
20170721,Foreword,Rex Orange County,"2,018,605","Tyler, The Creator"
20170721,Pothole,Jaden,"1,910,376","Tyler, The Creator"
20170721,Garden Shed,Estelle,"1,827,230","Tyler, The Creator"
20170721,Droppin' Seeds,Lil Wayne,"1,584,777","Tyler, The Creator"
20170721,Sometimes...,,"1,564,635","Tyler, The Creator"
20170721,November,,"1,463,060","Tyler, The Creator"
20170721,Glitter,,"1,416,273","Tyler, The Creator"
20170721,"Enjoy Right Now, Today",,"429,201","Tyler, The Creator"
20150427,SMUCKERS,Lil Wayne,"79,517","Tyler, The Creator"
20150427,SMUCKERS,Kanye West,"79,517","Tyler, The Creator"
20190713,Castaway,Yuna,"16,893","Tyler, The Creator"
20181009,Potato Salad,A$AP Rocky,"8,524","Tyler, The Creator"
20160729,Ain't Your Mama,,"146,361,017",Jennifer Lopez
20150821,Try Me,Jason Derulo,"73,146,291",Jennifer Lopez
20150821,Try Me,Matoma,"73,146,291",Jennifer Lopez
20170707,Ni Tú Ni Yo,Gente De Zona,"36,785,879",Jennifer Lopez
20150101,Adrenalina,Wisin,"31,619,244",Jennifer Lopez
20150101,Adrenalina,Ricky Martin,"31,619,244",Jennifer Lopez
20180623,El Anillo,,"31,551,883",Jennifer Lopez
20151231,El Mismo Sol,Alvaro Soler,"26,052,222",Jennifer Lopez
20140810,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song],Pitbull,"23,768,977",Jennifer Lopez
20140810,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song],Claudia Leitte,"23,768,977",Jennifer Lopez
20171214,"Amor, Amor, Amor",Wisin,"18,777,521",Jennifer Lopez
20181116,Te Guste,Bad Bunny,"10,033,453",Jennifer Lopez
20180720,El Anillo - Remix,Ozuna,"8,136,052",Jennifer Lopez
20141024,Booty,Pitbull,"6,210,430",Jennifer Lopez
20130623,Live It Up,Pitbull,"4,050,349",Jennifer Lopez
20180323,Se Acabó el Amor - Urban Version,Abraham Mateo,"2,980,212",Jennifer Lopez
20180323,Se Acabó el Amor - Urban Version,Yandel,"2,980,212",Jennifer Lopez
20160101,Back It Up - Spanish Version,Prince Royce,"2,974,716",Jennifer Lopez
20160101,Back It Up - Spanish Version,Pitbull,"2,974,716",Jennifer Lopez
20150213,Booty,Iggy Azalea,"2,577,694",Jennifer Lopez
20180518,Dinero,DJ Khaled,"2,057,269",Jennifer Lopez
20180518,Dinero,Cardi B,"2,057,269",Jennifer Lopez
20151016,Back It Up - Video Version,Prince Royce,"830,909",Jennifer Lopez
20151016,Back It Up - Video Version,Pitbull,"830,909",Jennifer Lopez
20161118,Olvídame y Pega la Vuelta,Marc Anthony,"747,167",Jennifer Lopez
20170309,Jenny from the Block - Track Masters Remix,Jadakiss,"354,938",Jennifer Lopez
20170309,Jenny from the Block - Track Masters Remix,Styles P,"354,938",Jennifer Lopez
20171006,Almost Like Praying,Lin-Manuel Miranda,"299,656",Jennifer Lopez
20171006,Almost Like Praying,Alex Lacamoire,"299,656",Jennifer Lopez
20171006,Almost Like Praying,Ana Villafañe,"299,656",Jennifer Lopez
20171006,Almost Like Praying,Anthony Ramos,"299,656",Jennifer Lopez
20171006,Almost Like Praying,Camila Cabello,"299,656",Jennifer Lopez
20171006,Almost Like Praying,Dessa,"299,656",Jennifer Lopez
20171006,Almost Like Praying,Ednita Nazario,"299,656",Jennifer Lopez
20171006,Almost Like Praying,Fat Joe,"299,656",Jennifer Lopez
20171006,Almost Like Praying,Gilberto Santa Rosa,"299,656",Jennifer Lopez
20171006,Almost Like Praying,Gina Rodriguez,"299,656",Jennifer Lopez
20171006,Almost Like Praying,Gloria Estefan,"299,656",Jennifer Lopez
20171006,Almost Like Praying,Joell Ortiz,"299,656",Jennifer Lopez
20171006,Almost Like Praying,John Leguizamo,"299,656",Jennifer Lopez
20171006,Almost Like Praying,Juan Luis Guerra 4.40,"299,656",Jennifer Lopez
20171006,Almost Like Praying,Luis Fonsi,"299,656",Jennifer Lopez
20171006,Almost Like Praying,Marc Anthony,"299,656",Jennifer Lopez
20171006,Almost Like Praying,Pj Sin Suela,"299,656",Jennifer Lopez
20171006,Almost Like Praying,Pedro Capó,"299,656",Jennifer Lopez
20171006,Almost Like Praying,Rita Moreno,"299,656",Jennifer Lopez
20171006,Almost Like Praying,Rubén Blades,"299,656",Jennifer Lopez
20171006,Almost Like Praying,Tommy Torres,"299,656",Jennifer Lopez
20180202,Us,,"174,087",Jennifer Lopez
20180412,Get Right,,"109,908",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,Ricky Martin,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,Alejandro Sanz,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,Thalía,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,Juan Luis Guerra 4.40,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,Gloria Estefan,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,Celia Cruz,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,Olga Tanon,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,Ricardo Montaner,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,Ana Gabriel,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,Jorge Hernández,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,Los Tigres Del Norte,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,Alicia Villarreal,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,Alejandro Fernandez,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,Carlos Vives,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,Jaci Velasquez,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,Marco Antonio Solís,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,José José,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,Lucia Mendez,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,Emmanuele,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,Chayanne,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,Gilberto Santa Rosa,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,Paulina Rubio,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,"Alberto ""Beto"" Zapata","108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,La Ley,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,Ana Bárbara,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,Carlos Ponce,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,Jon Secada,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,Shakira,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,Gian Marco,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,Luis Fonsi,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,Yuri,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,Miguel Bosé,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,Wilkins,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,Giselle,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,Melina Leon,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,Limi-T 21,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,Christina Aguilera,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,José Feliciano,"108,994",Jennifer Lopez
20190929,El Ultimo Adiós - Varios Artistas Version,José Luis Rodríguez,"108,994",Jennifer Lopez
20170317,Sexy Body,Pitbull,"88,024",Jennifer Lopez
20171231,Let's Get Loud,,"74,819",Jennifer Lopez
20170914,On The Floor - Radio Edit,Pitbull,"72,082",Jennifer Lopez
20170216,Love Don't Cost a Thing,,"53,183",Jennifer Lopez
20160804,If You Had My Love,,"39,273",Jennifer Lopez
20150303,Feel The Light,,"36,226",Jennifer Lopez
20160908,Play,,"28,443",Jennifer Lopez
20181221,Te Boté II,Casper Magico,"27,346",Jennifer Lopez
20181221,Te Boté II,Nio Garcia,"27,346",Jennifer Lopez
20181221,Te Boté II,Cosculluela,"27,346",Jennifer Lopez
20181221,Te Boté II,Wisin,"27,346",Jennifer Lopez
20181221,Te Boté II,Yandel,"27,346",Jennifer Lopez
20190405,Medicine,French Montana,"13,094",Jennifer Lopez
20180512,Put Your Lovin Where Your Mouth Is,Poo Bear,"11,909",Jennifer Lopez
20180125,PICK IT UP,A$AP Rocky,"241,646,720",Famous Dex
20180420,JAPAN,,"181,567,235",Famous Dex
20180922,Nervous,Jay Critch,"2,792,804",Famous Dex
20180922,Nervous,Lil Baby,"2,792,804",Famous Dex
20180922,Nervous,Rich The Kid,"2,792,804",Famous Dex
20171020,Ballin in Fendi,Reggie Mills,"430,570",Famous Dex
20171020,Ballin in Fendi,Sfera Ebbasta,"430,570",Famous Dex
20181005,Noticed,,"262,943,126",Lil Mosey
20191108,Stuck In A Dream,Gunna,"107,165,566",Lil Mosey
20181025,Kamikaze,,"46,406,735",Lil Mosey
20191108,G Walk,Chris Brown,"2,244,392",Lil Mosey
20191108,Live This Wild,,"2,238,667",Lil Mosey
20191122,This Ain't That,Trippie Redd,"2,055,254",Lil Mosey
20191108,So Fast,,"348,502",Lil Mosey
20190315,Bust Down Cartier,,"222,050",Lil Mosey
20181005,Yoppa,BlocBoy JB,"11,709",Lil Mosey
20180921,Falling Down - Bonus Track,XXXTENTACION,"295,258,990",Lil Peep
20171117,Save That Shit,,"26,029,026",Lil Peep
20180112,Spotlight,Marshmello,"23,195,828",Lil Peep
20190201,I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),ILOVEMAKONNEN,"19,599,371",Lil Peep
20190201,I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),Fall Out Boy,"19,599,371",Lil Peep
20181019,Cry Alone,,"7,052,452",Lil Peep
20171117,Benz Truck - гелик,,"6,729,660",Lil Peep
20181109,Life is Beautiful,,"6,164,346",Lil Peep
20181109,Sex with My Ex,,"5,770,583",Lil Peep
20181109,Runaway,,"5,685,115",Lil Peep
20171117,Awful Things,,"5,472,642",Lil Peep
20181109,Broken Smile (My All),,"4,844,129",Lil Peep
20181109,16 Lines,,"1,922,004",Lil Peep
20181109,Leanin',,"1,741,644",Lil Peep
20171117,Beamer Boy,,"1,571,900",Lil Peep
20181109,IDGAF,,"1,066,841",Lil Peep
20181109,Hate Me,,"1,034,750",Lil Peep
20171117,The Brightside,,"781,856",Lil Peep
20171117,U Said,,"650,535",Lil Peep
20181109,White Girl,,"365,294",Lil Peep
20181109,Fingers,,"354,995",Lil Peep
20171117,Better Off - Dying,,"321,497",Lil Peep
20191121,Star Shopping,,"307,725",Lil Peep
20181109,Sunlight On Your Skin - Bonus Track,ILOVEMAKONNEN,"289,759",Lil Peep
20181109,Benz Truck (гелик),,"235,588",Lil Peep
20181109,Awful Things,Lil Tracy,"82,183",Lil Peep
20171116,Problems,,"73,775",Lil Peep
20171116,Avoid,Døves,"67,873",Lil Peep
20171116,Avoid,Wicca Phase Springs Eternal,"67,873",Lil Peep
20171116,Girls,Horse Head,"43,669",Lil Peep
20191118,witchblades,Lil Tracy,"37,678",Lil Peep
20191115,Fangirl,Gab3,"14,938",Lil Peep
20191101,When I Lie,,"13,380",Lil Peep
20191115,Moving On,,"12,255",Lil Peep
20191115,Liar,,"7,151",Lil Peep
20191115,AQUAFINA,Rich The Kid,"7,148",Lil Peep
20191115,RATCHETS,Lil Tracy,"4,986",Lil Peep
20191115,RATCHETS,Diplo,"4,986",Lil Peep
20191115,Belgium,,"2,607",Lil Peep
20191115,Text Me,Era,"1,403",Lil Peep
20191115,LA to London,Gab3,"1,359",Lil Peep
20180420,Freaky Friday,Chris Brown,"310,302,938",Lil Dicky
20190503,Earth,,"66,606,411",Lil Dicky
20151009,$ave Dat Money,Fetty Wap,"37,522,852",Lil Dicky
20151009,$ave Dat Money,Rich Homie Quan,"37,522,852",Lil Dicky
20150817,Molly,Brendon Urie,"61,191",Lil Dicky
20150824,Lemme Freak,,"7,795",Lil Dicky
20180127,Bum Bum Tam Tam,MC Fioti,"155,335,361",Stefflon Don
20180127,Bum Bum Tam Tam,Future,"155,335,361",Stefflon Don
20180127,Bum Bum Tam Tam,J Balvin,"155,335,361",Stefflon Don
20180127,Bum Bum Tam Tam,Juan Magán,"155,335,361",Stefflon Don
20180713,Calypso,Luis Fonsi,"90,197,675",Stefflon Don
20170901,Instruction,Jax Jones,"77,544,180",Stefflon Don
20170901,Instruction,Demi Lovato,"77,544,180",Stefflon Don
20171231,Hurtin' Me,French Montana,"33,901,889",Stefflon Don
20190419,Boasty,Wiley,"29,561,816",Stefflon Don
20190419,Boasty,Sean Paul,"29,561,816",Stefflon Don
20190419,Boasty,Idris Elba,"29,561,816",Stefflon Don
20180223,Cigarette,RAYE,"12,076,275",Stefflon Don
20180223,Cigarette,Mabel,"12,076,275",Stefflon Don
20190719,Royalty,XXXTENTACION,"4,833,670",Stefflon Don
20190719,Royalty,Ky-Mani Marley,"4,833,670",Stefflon Don
20190719,Royalty,Vybz Kartel,"4,833,670",Stefflon Don
20191011,47,Sidhu Moose Wala,"2,561,829",Stefflon Don
20191011,47,MIST,"2,561,829",Stefflon Don
20191011,47,Steel Banglez,"2,561,829",Stefflon Don
20180630,Senseless,,"1,890,909",Stefflon Don
20190621,Phone Down,Lil Baby,"1,739,659",Stefflon Don
20170526,Better,Lil Yachty,"1,502,013",Stefflon Don
20180316,Alone (Feat. Big Sean & Stefflon Don),Halsey,"613,580",Stefflon Don
20180316,Alone (Feat. Big Sean & Stefflon Don),Big Sean,"613,580",Stefflon Don
20180921,Senseless Ting,MHD,"444,788",Stefflon Don
20191122,Link Up - Geko x Stefflon Don x Deno x Dappy,Geko,"414,168",Stefflon Don
20191122,Link Up - Geko x Stefflon Don x Deno x Dappy,Deno,"414,168",Stefflon Don
20191122,Link Up - Geko x Stefflon Don x Deno x Dappy,Dappy,"414,168",Stefflon Don
20180427,Réseaux - Remix,Niska,"218,693",Stefflon Don
20180427,Réseaux - Remix,Quavo,"218,693",Stefflon Don
20180810,Pretty Girl,Tiggs Da Author,"204,340",Stefflon Don
20190111,Scared of Love,Rudimental,"181,075",Stefflon Don
20190111,Scared of Love,RAY BLK,"181,075",Stefflon Don
20171117,Ding-A-Ling,Skepta,"80,273",Stefflon Don
20190823,Swerve,Headie One,"75,713",Stefflon Don
20190823,Swerve,NAV,"75,713",Stefflon Don
20181116,Senseless - Remix,Tory Lanez,"61,779",Stefflon Don
20190118,Shot & Wine,Sean Paul,"50,386",Stefflon Don
